org_id,name,name_simple,country_code,country_name,org_type,org_type_code,source_dataset,source_url
KE-COA-1134,State Department for Culture and Heritage (Kenya),State Department for Culture and Heritage,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-115,Ministry of Energy and Petroleum (Kenya),Ministry of Energy and Petroleum,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1152,State Department Of Energy (Kenya),State Department Of Energy,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-116,"Ministry of Agriculture, Livestock and Fisheries (Kenya)","Ministry of Agriculture, Livestock and Fisheries",KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1161,State Department for Agriculture (Kenya),State Department for Agriculture,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1162,State Department for Livestock (Kenya),State Department for Livestock,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1165,State Department for Crop Development (Kenya),State Department for Crop Development,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1166,"State Department for Fisheries, Aquaculture & the Blue Economy (Kenya)","State Department for Fisheries, Aquaculture & the Blue Economy",KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1167,State Department for Irrigation (Kenya),State Department for Irrigation,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1168,State Department for Agricultural Research (Kenya),State Department for Agricultural Research,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1169,State Department for Crop Development & Agricultural Research (Kenya),State Department for Crop Development & Agricultural Research,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-117,Ministry of Industrialization and Enterprise Development (Kenya),Ministry of Industrialization and Enterprise Development,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1173,State Department For Cooperatives (Kenya),State Department For Cooperatives,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1174,State Department For Trade (Kenya),State Department For Trade,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1175,State Department for Industrialization (Kenya),State Department for Industrialization,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-118,"Ministry of East African Affairs, Commerce and Tourism (Kenya)","Ministry of East African Affairs, Commerce and Tourism",KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1184,State Department For Labour (Kenya),State Department For Labour,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1185,State Department For Social Protection (Kenya),State Department For Social Protection,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-119,Ministry of Mining (Kenya),Ministry of Mining,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1191,Ministry of Mining (Kenya),Ministry of Mining,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1192,State Department for Mining (Kenya),State Department for Mining,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1193,State Department for Petroleum (Kenya),State Department for Petroleum,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-120,Ministry of Tourism (Kenya),Ministry of Tourism,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1202,State Department for Tourism (Kenya),State Department for Tourism,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1203,State Department for Wildlife (Kenya),State Department for Wildlife,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-121,"State Department for Public Service, Youth Affairs, & Gender (Kenya)","State Department for Public Service, Youth Affairs, & Gender",KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1211,State Department Of Public Service And Youth Affairs (Kenya),State Department Of Public Service And Youth Affairs,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1212,State Department For Gender (Kenya),State Department For Gender,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1213,State Department for Public Service (Kenya),State Department for Public Service,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1214,State Department for Youth Affairs (Kenya),State Department for Youth Affairs,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-122,Ministry of EAC and Regional Development (Kenya),Ministry of EAC and Regional Development,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1221,State Department for for East African Community (Kenya),State Department for for East African Community,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1222,State Department for Regional and Nothern Corridor Development (Kenya),State Department for Regional and Nothern Corridor Development,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-125,Office of The Attorney General and Department of Jusitice (Kenya),Office of The Attorney General and Department of Jusitice,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1252,State Law Office And Department Of Justice (Kenya),State Law Office And Department Of Justice,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-126,The Judiciary (Kenya),The Judiciary,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1261,The Judiciary (Kenya),The Judiciary,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-127,Ethics and Anti-Corruption Commission (Kenya),Ethics and Anti-Corruption Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1271,Ethics and Anti-Corruption Commission (Kenya),Ethics and Anti-Corruption Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-128,National Intelligence Service (Kenya),National Intelligence Service,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1281,National Intelligence Service (Kenya),National Intelligence Service,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-129,Office of the Director of Public Prosecutions (Kenya),Office of the Director of Public Prosecutions,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1291,Office of the Director of Public Prosecutions (Kenya),Office of the Director of Public Prosecutions,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-131,Registrar of Political Parties (Kenya),Registrar of Political Parties,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1311,Registrar of Political Parties (Kenya),Registrar of Political Parties,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-132,Witness Protection Agency (Kenya),Witness Protection Agency,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-1320,Witness Protection Agency (Kenya),Witness Protection Agency,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-201,Kenya National Commission on Human Rights (Kenya),Kenya National Commission on Human Rights,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2011,Kenya National Commission on Human Rights (Kenya),Kenya National Commission on Human Rights,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-202,National Land Commission (Kenya),National Land Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2021,National Land Commission (Kenya),National Land Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-203,Independent Electoral and Boundaries Commission (Kenya),Independent Electoral and Boundaries Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2031,Independent Electoral and Boundaries Commission (Kenya),Independent Electoral and Boundaries Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-204,Parliamentary Service Commission (Kenya),Parliamentary Service Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2041,Parliamentary Service Commission (Kenya),Parliamentary Service Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2042,National Assembly (Kenya),National Assembly,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2043,Parliamentary Joint Services (Kenya),Parliamentary Joint Services,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-205,Judicial Service Commission (Kenya),Judicial Service Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2051,Judicial Service Commission (Kenya),Judicial Service Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-206,The Commission on Revenue Allocation (Kenya),The Commission on Revenue Allocation,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2061,The Commission on Revenue Allocation (Kenya),The Commission on Revenue Allocation,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-207,Public Service Commission (Kenya),Public Service Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2071,Public Service Commission (Kenya),Public Service Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-208,Salaries and Remuneration Commission (Kenya),Salaries and Remuneration Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2081,Salaries and Remuneration Commission (Kenya),Salaries and Remuneration Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-209,Teachers Service Commission (Kenya),Teachers Service Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2091,Teachers Service Commission (Kenya),Teachers Service Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-210,National Police Service Commission (Kenya),National Police Service Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2101,National Police Service Commission (Kenya),National Police Service Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-211,Auditor-General (Kenya),Auditor-General,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2111,Auditor-General (Kenya),Auditor-General,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-212,Controller of Budget (Kenya),Controller of Budget,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2121,Controller of Budget (Kenya),Controller of Budget,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-213,The Commission on Administrative Justice (Kenya),The Commission on Administrative Justice,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2131,The Commission on Administrative Justice (Kenya),The Commission on Administrative Justice,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-214,National Gender and Equality Commission (Kenya),National Gender and Equality Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2141,National Gender and Equality Commission (Kenya),National Gender and Equality Commission,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-215,Independent Police Oversight Authority (Kenya),Independent Police Oversight Authority,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KE-COA-2151,Independent Police Oversight Authority (Kenya),Independent Police Oversight Authority,KE,Kenya,Government,10,2021/2022 Budget,https://datacatalog.worldbank.org/search/dataset/0038086
KI-COA-01,Government of Kiribati Revenue (Kiribati),Government of Kiribati Revenue,KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-11,Judiciary (Kiribati),Judiciary,KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-12,Police and Prisons (Kiribati),Police and Prisons,KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-14,Ministry of Foreign Affairs and Immigration (Kiribati),Ministry of Foreign Affairs and Immigration,KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-15,Ministry of Internal and Social Affairs (Kiribati),Ministry of Internal and Social Affairs,KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-16,"Ministry of Environment, Lands and Agriculture Development (Kiribati)","Ministry of Environment, Lands and Agriculture Development",KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-17,Maneaba ni Maungatabu (Kiribati),Maneaba ni Maungatabu,KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-18,"Ministry of Commerce, Industry and Cooperatives (Kiribati)","Ministry of Commerce, Industry and Cooperatives",KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-19,Kiribati National Audit Office (Kiribati),Kiribati National Audit Office,KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-20,Office of the Attorney General (Kiribati),Office of the Attorney General,KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-21,Ministry of Fisheries and Mineral Resource Development (Kiribati),Ministry of Fisheries and Mineral Resource Development,KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-22,Ministry of Health and Medical Services (Kiribati),Ministry of Health and Medical Services,KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-23,"Ministry of Education, Youth and Sport (Kiribati)","Ministry of Education, Youth and Sport",KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-24,"Ministry of Commerce, Transport, and Tourism Development (Kiribati)","Ministry of Commerce, Transport, and Tourism Development",KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
KI-COA-25,Ministry of Finance and Economic Development (Kiribati),Ministry of Finance and Economic Development,KI,Kiribati,Government,10,2020 Budget,https://datacatalog.worldbank.org/search/dataset/0042010
